Training iter #50:   Batch Loss = 0.876467, Accuracy = 0.5
PERFORMANCE ON TEST SET: Batch Loss = 0.6984138488769531, Accuracy = 0.5869565010070801
Training iter #80600:   Batch Loss = 0.608702, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6977798938751221, Accuracy = 0.5760869383811951
Training iter #80700:   Batch Loss = 0.613649, Accuracy = 0.7400000095367432
PERFORMANCE ON TEST SET: Batch Loss = 0.6951287984848022, Accuracy = 0.6086956262588501
Training iter #80800:   Batch Loss = 0.603737, Accuracy = 0.7200000286102295
PERFORMANCE ON TEST SET: Batch Loss = 0.6928239464759827, Accuracy = 0.6086956262588501
Training iter #80900:   Batch Loss = 0.567690, Accuracy = 0.7599999904632568
PERFORMANCE ON TEST SET: Batch Loss = 0.6909905076026917, Accuracy = 0.5760869383811951
Training iter #81000:   Batch Loss = 0.619704, Accuracy = 0.6800000071525574
PERFORMANCE ON TEST SET: Batch Loss = 0.6955004930496216, Accuracy = 0.5978260636329651
Optimization Finished!
FINAL RESULT: Batch Loss = 0.6955004930496216, Accuracy = 0.5978260636329651
